"MATÈRIA","TIPUS","CODI","FULL","ETAPA","NIVELL","SHORT",""
"Llengua castellana","COMP_ESPEC","8","Llegir, interpretar i analitzar, de manera progressivament autònoma, obres o fragments literaris adequats, establint relacions entre ells i identificant el gènere literari i les seves convencions fonamentals, per reconèixer la literatura com a manifestació artística i font de plaer, coneixement i inspiració per a la creació de textos d’intenció literària.","PRI","3PRI","Llegir, interpretar i analitzar, de manera progressivament autònoma, obres o fragments literaris adequats, establint relacions entre ells i","Llegir, interpretar i analitzar, de manera progressivament autònoma, obres o fragments literaris adequats, establint relacions entre ells i identificant el gènere literari i les seves convencions fonamentals, per reconèixer la literatura com a manifestació artística i font de plaer, coneixement i inspiració per a la creació de textos d’intenció literària."
"Llengua castellana","COMP_ESPEC","8","Llegir, interpretar i analitzar, de manera progressivament autònoma, obres o fragments literaris adequats, establint relacions entre ells i identificant el gènere literari i les seves convencions fonamentals, per reconèixer la literatura com a manifestació artística i font de plaer, coneixement i inspiració per a la creació de textos d’intenció literària.","PRI","4PRI","Llegir, interpretar i analitzar, de manera progressivament autònoma, obres o fragments literaris adequats, establint relacions entre ells i","Llegir, interpretar i analitzar, de manera progressivament autònoma, obres o fragments literaris adequats, establint relacions entre ells i identificant el gènere literari i les seves convencions fonamentals, per reconèixer la literatura com a manifestació artística i font de plaer, coneixement i inspiració per a la creació de textos d’intenció literària."
"Llengua castellana","COMP_ESPEC","8","Llegir, interpretar i analitzar, de manera progressivament autònoma, obres o fragments literaris adequats, establint relacions entre ells i identificant el gènere literari i les seves convencions fonamentals, per reconèixer la literatura com a manifestació artística i font de plaer, coneixement i inspiració per a la creació de textos d’intenció literària.","PRI","5PRI","Llegir, interpretar i analitzar, de manera progressivament autònoma, obres o fragments literaris adequats, establint relacions entre ells i","Llegir, interpretar i analitzar, de manera progressivament autònoma, obres o fragments literaris adequats, establint relacions entre ells i identificant el gènere literari i les seves convencions fonamentals, per reconèixer la literatura com a manifestació artística i font de plaer, coneixement i inspiració per a la creació de textos d’intenció literària."
"Llengua castellana","COMP_ESPEC","8","Llegir, interpretar i analitzar, de manera progressivament autònoma, obres o fragments literaris adequats, establint relacions entre ells i identificant el gènere literari i les seves convencions fonamentals, per reconèixer la literatura com a manifestació artística i font de plaer, coneixement i inspiració per a la creació de textos d’intenció literària.","PRI","6PRI","Llegir, interpretar i analitzar, de manera progressivament autònoma, obres o fragments literaris adequats, establint relacions entre ells i","Llegir, interpretar i analitzar, de manera progressivament autònoma, obres o fragments literaris adequats, establint relacions entre ells i identificant el gènere literari i les seves convencions fonamentals, per reconèixer la literatura com a manifestació artística i font de plaer, coneixement i inspiració per a la creació de textos d’intenció literària."
"Llengua castellana","COMP_ESPEC","9","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals, a partir de processos de comprensió i producció de textos orals, escrits, utilitzant la terminologia elemental adequada, per iniciar-se en el desenvolupament de la consciència lingüística i millorar les destreses en la posada en pràctica d'aquests processos.","PRI","1PRI","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals, a partir de processos de comprensió i producció de textos orals, escrits, utilitzant la terminologia elemental adequada, per iniciar-se en el desenvolupament de la consciència lingüística i millorar les destreses en la posada en pràctica d'aquests processos."
"Llengua castellana","COMP_ESPEC","9","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals, a partir de processos de comprensió i producció de textos orals, escrits, utilitzant la terminologia elemental adequada, per iniciar-se en el desenvolupament de la consciència lingüística i millorar les destreses en la posada en pràctica d'aquests processos.","PRI","2PRI","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals, a partir de processos de comprensió i producció de textos orals, escrits, utilitzant la terminologia elemental adequada, per iniciar-se en el desenvolupament de la consciència lingüística i millorar les destreses en la posada en pràctica d'aquests processos."
"Llengua castellana","COMP_ESPEC","9","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals, a partir de processos de comprensió i producció de textos orals, escrits, utilitzant la terminologia elemental adequada, per iniciar-se en el desenvolupament de la consciència lingüística i millorar les destreses en la posada en pràctica d'aquests processos.","PRI","3PRI","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals, a partir de processos de comprensió i producció de textos orals, escrits, utilitzant la terminologia elemental adequada, per iniciar-se en el desenvolupament de la consciència lingüística i millorar les destreses en la posada en pràctica d'aquests processos."
"Llengua castellana","COMP_ESPEC","9","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals, a partir de processos de comprensió i producció de textos orals, escrits, utilitzant la terminologia elemental adequada, per iniciar-se en el desenvolupament de la consciència lingüística i millorar les destreses en la posada en pràctica d'aquests processos.","PRI","4PRI","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals, a partir de processos de comprensió i producció de textos orals, escrits, utilitzant la terminologia elemental adequada, per iniciar-se en el desenvolupament de la consciència lingüística i millorar les destreses en la posada en pràctica d'aquests processos."
"Llengua castellana","COMP_ESPEC","9","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals, a partir de processos de comprensió i producció de textos orals, escrits, utilitzant la terminologia elemental adequada, per iniciar-se en el desenvolupament de la consciència lingüística i millorar les destreses en la posada en pràctica d'aquests processos.","PRI","5PRI","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals, a partir de processos de comprensió i producció de textos orals, escrits, utilitzant la terminologia elemental adequada, per iniciar-se en el desenvolupament de la consciència lingüística i millorar les destreses en la posada en pràctica d'aquests processos."
"Llengua castellana","COMP_ESPEC","9","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals, a partir de processos de comprensió i producció de textos orals, escrits, utilitzant la terminologia elemental adequada, per iniciar-se en el desenvolupament de la consciència lingüística i millorar les destreses en la posada en pràctica d'aquests processos.","PRI","6PRI","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals","Reflexionar de forma guiada sobre el llenguatge i reconèixer i usar els repertoris lingüístics personals, a partir de processos de comprensió i producció de textos orals, escrits, utilitzant la terminologia elemental adequada, per iniciar-se en el desenvolupament de la consciència lingüística i millorar les destreses en la posada en pràctica d'aquests processos."
"Llengua castellana","COMP_ESPEC","10","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula, per afavorir un ús eficaç, ètic i democràtic del llenguatge, i posar al servei de la convivència democràtica, la resolució dialogada dels conflictes i la igualtat de drets de totes les persones, les pròpies pràctiques comunicatives.","PRI","1PRI","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula, per afavorir un ús eficaç, ètic i democràtic del llenguatge, i posar al servei de la convivència democràtica, la resolució dialogada dels conflictes i la igualtat de drets de totes les persones, les pròpies pràctiques comunicatives."
"Llengua castellana","COMP_ESPEC","10","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula, per afavorir un ús eficaç, ètic i democràtic del llenguatge, i posar al servei de la convivència democràtica, la resolució dialogada dels conflictes i la igualtat de drets de totes les persones, les pròpies pràctiques comunicatives.","PRI","2PRI","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula, per afavorir un ús eficaç, ètic i democràtic del llenguatge, i posar al servei de la convivència democràtica, la resolució dialogada dels conflictes i la igualtat de drets de totes les persones, les pròpies pràctiques comunicatives."
"Llengua castellana","COMP_ESPEC","10","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula, per afavorir un ús eficaç, ètic i democràtic del llenguatge, i posar al servei de la convivència democràtica, la resolució dialogada dels conflictes i la igualtat de drets de totes les persones, les pròpies pràctiques comunicatives.","PRI","3PRI","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula, per afavorir un ús eficaç, ètic i democràtic del llenguatge, i posar al servei de la convivència democràtica, la resolució dialogada dels conflictes i la igualtat de drets de totes les persones, les pròpies pràctiques comunicatives."
"Llengua castellana","COMP_ESPEC","10","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula, per afavorir un ús eficaç, ètic i democràtic del llenguatge, i posar al servei de la convivència democràtica, la resolució dialogada dels conflictes i la igualtat de drets de totes les persones, les pròpies pràctiques comunicatives.","PRI","4PRI","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula, per afavorir un ús eficaç, ètic i democràtic del llenguatge, i posar al servei de la convivència democràtica, la resolució dialogada dels conflictes i la igualtat de drets de totes les persones, les pròpies pràctiques comunicatives."
"Llengua castellana","COMP_ESPEC","10","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula, per afavorir un ús eficaç, ètic i democràtic del llenguatge, i posar al servei de la convivència democràtica, la resolució dialogada dels conflictes i la igualtat de drets de totes les persones, les pròpies pràctiques comunicatives.","PRI","5PRI","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula, per afavorir un ús eficaç, ètic i democràtic del llenguatge, i posar al servei de la convivència democràtica, la resolució dialogada dels conflictes i la igualtat de drets de totes les persones, les pròpies pràctiques comunicatives."
"Llengua castellana","COMP_ESPEC","10","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula, per afavorir un ús eficaç, ètic i democràtic del llenguatge, i posar al servei de la convivència democràtica, la resolució dialogada dels conflictes i la igualtat de drets de totes les persones, les pròpies pràctiques comunicatives.","PRI","6PRI","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula","Utilitzar un llenguatge no discriminatori i desterrar els abusos de poder a través de la paraula, per afavorir un ús eficaç, ètic i democràtic del llenguatge, i posar al servei de la convivència democràtica, la resolució dialogada dels conflictes i la igualtat de drets de totes les persones, les pròpies pràctiques comunicatives."
"Llengua castellana","CRIT","1.1","Identificar les diferents llengües de l’entorn, inclosa la llengua de signes, i les seves variants dialectals, a través de la descripció d’algunes expressions d’ús quotidià.","PRI","1PRI","Identificar les diferents llengües de l’entorn","Identificar les diferents llengües de l’entorn, inclosa la llengua de signes, i les seves variants dialectals, a través de la descripció d’algunes expressions d’ús quotidià."
"Llengua castellana","CRIT","1.1","Identificar les diferents llengües de l’entorn, inclosa la llengua de signes, i les seves variants dialectals, a través de la descripció d’algunes expressions d’ús quotidià.","PRI","2PRI","Identificar les diferents llengües de l’entorn","Identificar les diferents llengües de l’entorn, inclosa la llengua de signes, i les seves variants dialectals, a través de la descripció d’algunes expressions d’ús quotidià."
"Llengua castellana","CRIT","1.1","Identificar les diferents llengües de l’entorn, inclosa la llengua de signes, i les seves variants dialectals, a través de la descripció i interpretació d’algunes expressions d’ús quotidià.","PRI","3PRI","Identificar les diferents llengües de l’entorn","Identificar les diferents llengües de l’entorn, inclosa la llengua de signes, i les seves variants dialectals, a través de la descripció i interpretació d’algunes expressions d’ús quotidià."
"Llengua castellana","CRIT","1.1","Identificar les diferents llengües de l’entorn, inclosa la llengua de signes, i les seves variants dialectals, a través de la descripció i interpretació d’algunes expressions d’ús quotidià.","PRI","4PRI","Identificar les diferents llengües de l’entorn","Identificar les diferents llengües de l’entorn, inclosa la llengua de signes, i les seves variants dialectals, a través de la descripció i interpretació d’algunes expressions d’ús quotidià."
"Llengua castellana","CRIT","1.1","Identificar les diferents llengües de l’entorn, inclosa la llengua de signes, i les seves variants dialectals, a través de la descripció i interpretació de les característiques fonamentals de les del seu entorn geogràfic, així com alguns trets dels dialectes i llengües familiars de l’alumnat.","PRI","5PRI","Identificar les diferents llengües de l’entorn","Identificar les diferents llengües de l’entorn, inclosa la llengua de signes, i les seves variants dialectals, a través de la descripció i interpretació de les característiques fonamentals de les del seu entorn geogràfic, així com alguns trets dels dialectes i llengües familiars de l’alumnat."
"Llengua castellana","CRIT","1.1","Identificar les diferents llengües de l’entorn, inclosa la llengua de signes, i les seves variants dialectals, a través de la descripció i interpretació de les característiques fonamentals de les del seu entorn geogràfic, així com alguns trets dels dialectes i llengües familiars de l’alumnat.","PRI","6PRI","Identificar les diferents llengües de l’entorn","Identificar les diferents llengües de l’entorn, inclosa la llengua de signes, i les seves variants dialectals, a través de la descripció i interpretació de les característiques fonamentals de les del seu entorn geogràfic, així com alguns trets dels dialectes i llengües familiars de l’alumnat."
"Llengua castellana","CRIT","1.2","Detectar i rebutjar, de manera acompanyada i en contextos senzills i propers, alguns prejudicis i estereotips lingüístics, de gènere i culturals molt freqüents.","PRI","1PRI","Detectar i rebutjar, de manera acompanyada i en contextos senzills i propers, alguns prejudicis i estereotips lingüístics, de gènere i","Detectar i rebutjar, de manera acompanyada i en contextos senzills i propers, alguns prejudicis i estereotips lingüístics, de gènere i culturals molt freqüents."
"Llengua castellana","CRIT","1.2","Detectar i rebutjar, de manera acompanyada i en contextos senzills i propers, alguns prejudicis i estereotips lingüístics, de gènere i culturals molt freqüents.","PRI","2PRI","Detectar i rebutjar, de manera acompanyada i en contextos senzills i propers, alguns prejudicis i estereotips lingüístics, de gènere i","Detectar i rebutjar, de manera acompanyada i en contextos senzills i propers, alguns prejudicis i estereotips lingüístics, de gènere i culturals molt freqüents."
"Llengua castellana","CRIT","1.2","Detectar i rebutjar, amb autonomia creixent i en contextos senzills i propers, prejudicis i estereotips lingüístics, de gènere i culturals freqüents.","PRI","3PRI","Detectar i rebutjar, amb autonomia creixent i en contextos senzills i propers, prejudicis i estereotips lingüístics, de gènere i culturals","Detectar i rebutjar, amb autonomia creixent i en contextos senzills i propers, prejudicis i estereotips lingüístics, de gènere i culturals freqüents."
"Llengua castellana","CRIT","1.2","Detectar i rebutjar, amb autonomia creixent i en contextos senzills i propers, prejudicis i estereotips lingüístics, de gènere i culturals freqüents.","PRI","4PRI","Detectar i rebutjar, amb autonomia creixent i en contextos senzills i propers, prejudicis i estereotips lingüístics, de gènere i culturals","Detectar i rebutjar, amb autonomia creixent i en contextos senzills i propers, prejudicis i estereotips lingüístics, de gènere i culturals freqüents."
"Llengua castellana","CRIT","1.2","Detectar i rebutjar, amb autonomia creixent i en contextos diversos, prejudicis i estereotips lingüístics, de gènere i culturals freqüents.","PRI","5PRI","Detectar i rebutjar, amb autonomia creixent i en contextos diversos, prejudicis i estereotips lingüístics, de gènere i culturals freqüents","Detectar i rebutjar, amb autonomia creixent i en contextos diversos, prejudicis i estereotips lingüístics, de gènere i culturals freqüents."
"Llengua castellana","CRIT","1.2","Detectar i rebutjar, amb autonomia creixent i en contextos diversos, prejudicis i estereotips lingüístics, de gènere i culturals freqüents.","PRI","6PRI","Detectar i rebutjar, amb autonomia creixent i en contextos diversos, prejudicis i estereotips lingüístics, de gènere i culturals freqüents","Detectar i rebutjar, amb autonomia creixent i en contextos diversos, prejudicis i estereotips lingüístics, de gènere i culturals freqüents."
"Llengua castellana","CRIT","1.3","Descriure i valorar la pluralitat lingüística de l’entorn com a font de riquesa cultural, a partir de l’observació i la identificació de la realitat pròxima.","PRI","1PRI","Descriure i valorar la pluralitat lingüística de l’entorn com a font de riquesa cultural","Descriure i valorar la pluralitat lingüística de l’entorn com a font de riquesa cultural, a partir de l’observació i la identificació de la realitat pròxima."
"Llengua castellana","CRIT","1.3","Descriure i valorar la pluralitat lingüística de l’entorn com a font de riquesa cultural, a partir de l’observació i la identificació de la realitat pròxima.","PRI","2PRI","Descriure i valorar la pluralitat lingüística de l’entorn com a font de riquesa cultural","Descriure i valorar la pluralitat lingüística de l’entorn com a font de riquesa cultural, a partir de l’observació i la identificació de la realitat pròxima."
"Llengua castellana","CRIT","1.3","Descriure i valorar la pluralitat lingüística del món com a font de riquesa cultural, a partir de l’observació i comprensió de la realitat de l’entorn.","PRI","3PRI","Descriure i valorar la pluralitat lingüística del món com a font de riquesa cultural","Descriure i valorar la pluralitat lingüística del món com a font de riquesa cultural, a partir de l’observació i comprensió de la realitat de l’entorn."
"Llengua castellana","CRIT","1.3","Descriure i valorar la pluralitat lingüística del món com a font de riquesa cultural, a partir de l’observació i comprensió de la realitat de l’entorn.","PRI","4PRI","Descriure i valorar la pluralitat lingüística del món com a font de riquesa cultural","Descriure i valorar la pluralitat lingüística del món com a font de riquesa cultural, a partir de l’observació i comprensió de la realitat de l’entorn."
"Llengua castellana","CRIT","1.3","Descriure, analitzar i valorar la pluralitat lingüística del món com a font de riquesa cultural, a partir de l’observació i comprensió de la realitat global.","PRI","5PRI","Descriure, analitzar i valorar la pluralitat lingüística del món com a font de riquesa cultural, a partir de l’observació i comprensió de","Descriure, analitzar i valorar la pluralitat lingüística del món com a font de riquesa cultural, a partir de l’observació i comprensió de la realitat global."
"Llengua castellana","CRIT","1.3","Descriure, analitzar i valorar la pluralitat lingüística del món com a font de riquesa cultural, a partir de l’observació i comprensió de la realitat global.","PRI","6PRI","Descriure, analitzar i valorar la pluralitat lingüística del món com a font de riquesa cultural, a partir de l’observació i comprensió de","Descriure, analitzar i valorar la pluralitat lingüística del món com a font de riquesa cultural, a partir de l’observació i comprensió de la realitat global."
"Llengua castellana","CRIT","2.1","Extreure informació rellevant de produccions orals i multimodals relacionats amb situacions d’aprenentatge i la vida quotidiana de l’aula.","PRI","1PRI","Extreure informació rellevant de produccions orals i multimodals relacionats amb situacions d’aprenentatge i la vida quotidiana de l’aula","Extreure informació rellevant de produccions orals i multimodals relacionats amb situacions d’aprenentatge i la vida quotidiana de l’aula."
"Llengua castellana","CRIT","2.1","Extreure informació rellevant de produccions orals i multimodals relacionats amb situacions d’aprenentatge i la vida quotidiana de l’aula.","PRI","2PRI","Extreure informació rellevant de produccions orals i multimodals relacionats amb situacions d’aprenentatge i la vida quotidiana de l’aula","Extreure informació rellevant de produccions orals i multimodals relacionats amb situacions d’aprenentatge i la vida quotidiana de l’aula."
"Llengua castellana","CRIT","2.1","Comprendre i extreure informació rellevant de produccions orals i multimodals relacionades amb situacions d’aprenentatge i la vida quotidiana de l’aula.","PRI","3PRI","Comprendre i extreure informació rellevant de produccions orals i multimodals relacionades amb situacions d’aprenentatge i la vida","Comprendre i extreure informació rellevant de produccions orals i multimodals relacionades amb situacions d’aprenentatge i la vida quotidiana de l’aula."
"Llengua castellana","CRIT","2.1","Comprendre i extreure informació rellevant de produccions orals i multimodals relacionades amb situacions d’aprenentatge i la vida quotidiana de l’aula.","PRI","4PRI","Comprendre i extreure informació rellevant de produccions orals i multimodals relacionades amb situacions d’aprenentatge i la vida","Comprendre i extreure informació rellevant de produccions orals i multimodals relacionades amb situacions d’aprenentatge i la vida quotidiana de l’aula."
"Llengua castellana","CRIT","2.1","Extreure i interpretar informació rellevant de produccions orals i multimodals formals provinents de diferents mitjans i situacions.","PRI","5PRI","Extreure i interpretar informació rellevant de produccions orals i multimodals formals provinents de diferents mitjans i situacions","Extreure i interpretar informació rellevant de produccions orals i multimodals formals provinents de diferents mitjans i situacions."
"Llengua castellana","CRIT","2.1","Extreure i interpretar informació rellevant de produccions orals i multimodals formals provinents de diferents mitjans i situacions.","PRI","6PRI","Extreure i interpretar informació rellevant de produccions orals i multimodals formals provinents de diferents mitjans i situacions","Extreure i interpretar informació rellevant de produccions orals i multimodals formals provinents de diferents mitjans i situacions."
"Llengua castellana","CRIT","2.2","Reconèixer, de forma acompanyada, el tema, idees principals i missatges explícits de textos orals i multimodals. Iniciar-se, també de forma acompanyada, en la valoració del contingut i de la forma (elements no verbals).","PRI","1PRI","Reconèixer, de forma acompanyada, el tema, idees principals i missatges explícits de textos orals i multimodals","Reconèixer, de forma acompanyada, el tema, idees principals i missatges explícits de textos orals i multimodals. Iniciar-se, també de forma acompanyada, en la valoració del contingut i de la forma (elements no verbals)."
"Llengua castellana","CRIT","2.2","Reconèixer, de forma acompanyada, el tema, idees principals i missatges explícits de textos orals i multimodals. Iniciar-se, també de forma acompanyada, en la valoració del contingut i de la forma (elements no verbals).","PRI","2PRI","Reconèixer, de forma acompanyada, el tema, idees principals i missatges explícits de textos orals i multimodals","Reconèixer, de forma acompanyada, el tema, idees principals i missatges explícits de textos orals i multimodals. Iniciar-se, també de forma acompanyada, en la valoració del contingut i de la forma (elements no verbals)."
"Llengua castellana","CRIT","2.2","Reconèixer en produccions orals i multimodals idees principals i secundàries, els missatges explícits i els implícits més senzills. Progressar, de manera acompanyada, en la valoració crítica del contingut i de la forma (elements no verbals).","PRI","3PRI","Reconèixer en produccions orals i multimodals idees principals i secundàries, els missatges explícits i els implícits més senzills","Reconèixer en produccions orals i multimodals idees principals i secundàries, els missatges explícits i els implícits més senzills. Progressar, de manera acompanyada, en la valoració crítica del contingut i de la forma (elements no verbals)."
"Llengua castellana","CRIT","2.2","Reconèixer en produccions orals i multimodals idees principals i secundàries, els missatges explícits i els implícits més senzills. Progressar, de manera acompanyada, en la valoració crítica del contingut i de la forma (elements no verbals).","PRI","4PRI","Reconèixer en produccions orals i multimodals idees principals i secundàries, els missatges explícits i els implícits més senzills","Reconèixer en produccions orals i multimodals idees principals i secundàries, els missatges explícits i els implícits més senzills. Progressar, de manera acompanyada, en la valoració crítica del contingut i de la forma (elements no verbals)."
"Llengua castellana","CRIT","2.2","Reconèixer en produccions orals i multimodals formals les idees principals i les secundàries, els missatges explícits i implícits, valorar-ne el contingut i la forma (elements no verbals).","PRI","5PRI","Reconèixer en produccions orals i multimodals formals les idees principals i les secundàries","Reconèixer en produccions orals i multimodals formals les idees principals i les secundàries, els missatges explícits i implícits, valorar-ne el contingut i la forma (elements no verbals)."
"Llengua castellana","CRIT","2.2","Reconèixer en produccions orals i multimodals formals les idees principals i les secundàries, els missatges explícits i implícits, valorar-ne el contingut i la forma (elements no verbals).","PRI","6PRI","Reconèixer en produccions orals i multimodals formals les idees principals i les secundàries","Reconèixer en produccions orals i multimodals formals les idees principals i les secundàries, els missatges explícits i implícits, valorar-ne el contingut i la forma (elements no verbals)."
"Llengua castellana","CRIT","3.1","Produir textos orals i multimodals coherents a partir d’una situació comunicativa propera (vivències, fets i aprenentatges), amb planificació acompanyada, adaptant el to de veu i el gest a la situació, i utilitzant recursos no verbals elementals i elements de suport.","PRI","1PRI","Produir textos orals i multimodals coherents a partir d’una situació comunicativa propera (vivències","Produir textos orals i multimodals coherents a partir d’una situació comunicativa propera (vivències, fets i aprenentatges), amb planificació acompanyada, adaptant el to de veu i el gest a la situació, i utilitzant recursos no verbals elementals i elements de suport."
"Llengua castellana","CRIT","3.1","Produir textos orals i multimodals coherents a partir d’una situació comunicativa propera (vivències, fets i aprenentatges), amb planificació acompanyada, adaptant el to de veu i el gest a la situació, i utilitzant recursos no verbals elementals i elements de suport.","PRI","2PRI","Produir textos orals i multimodals coherents a partir d’una situació comunicativa propera (vivències","Produir textos orals i multimodals coherents a partir d’una situació comunicativa propera (vivències, fets i aprenentatges), amb planificació acompanyada, adaptant el to de veu i el gest a la situació, i utilitzant recursos no verbals elementals i elements de suport."
"Llengua castellana","CRIT","3.1","Produir textos orals i multimodals coherents a partir d’una situació comunicativa coneguda, amb planificació acompanyada, ajustant el discurs i adaptant el to de veu i el gest a la situació, i usant recursos no verbals i elements de suport.","PRI","3PRI","Produir textos orals i multimodals coherents a partir d’una situació comunicativa coneguda","Produir textos orals i multimodals coherents a partir d’una situació comunicativa coneguda, amb planificació acompanyada, ajustant el discurs i adaptant el to de veu i el gest a la situació, i usant recursos no verbals i elements de suport."
"Llengua castellana","CRIT","3.1","Produir textos orals i multimodals coherents a partir d’una situació comunicativa coneguda, amb planificació acompanyada, ajustant el discurs i adaptant el to de veu i el gest a la situació, i usant recursos no verbals i elements de suport.","PRI","4PRI","Produir textos orals i multimodals coherents a partir d’una situació comunicativa coneguda","Produir textos orals i multimodals coherents a partir d’una situació comunicativa coneguda, amb planificació acompanyada, ajustant el discurs i adaptant el to de veu i el gest a la situació, i usant recursos no verbals i elements de suport."
"Llengua castellana","CRIT","3.1","Produir textos orals i multimodals de manera autònoma, coherent i fluida, amb preparació prèvia, en contextos formals senzills amb adequació de l’entonació, el to de veu i el gest a la situació i un ús correcte de recursos verbals i no verbals amb suports audiovisuals.","PRI","5PRI","Produir textos orals i multimodals de manera autònoma","Produir textos orals i multimodals de manera autònoma, coherent i fluida, amb preparació prèvia, en contextos formals senzills amb adequació de l’entonació, el to de veu i el gest a la situació i un ús correcte de recursos verbals i no verbals amb suports audiovisuals."
"Llengua castellana","CRIT","3.1","Produir textos orals i multimodals de manera autònoma, coherent i fluida, amb preparació prèvia, en contextos formals senzills amb adequació de l’entonació, el to de veu i el gest a la situació i un ús correcte de recursos verbals i no verbals amb suports audiovisuals.","PRI","6PRI","Produir textos orals i multimodals de manera autònoma","Produir textos orals i multimodals de manera autònoma, coherent i fluida, amb preparació prèvia, en contextos formals senzills amb adequació de l’entonació, el to de veu i el gest a la situació i un ús correcte de recursos verbals i no verbals amb suports audiovisuals."
"Llengua castellana","CRIT","3.2","Participar en interaccions orals espontànies i en les situacions comunicatives habituals del context escolar respectant les normes d’interacció oral, mostrant interès i respecte quan parlen els altres i iniciant-se en l’ús d’estratègies d’escolta activa.","PRI","1PRI","Participar en interaccions orals espontànies i en les situacions comunicatives habituals del context escolar respectant les normes","Participar en interaccions orals espontànies i en les situacions comunicatives habituals del context escolar respectant les normes d’interacció oral, mostrant interès i respecte quan parlen els altres i iniciant-se en l’ús d’estratègies d’escolta activa."
"Llengua castellana","CRIT","3.2","Participar en interaccions orals espontànies i en les situacions comunicatives habituals del context escolar respectant les normes d’interacció oral, mostrant interès i respecte quan parlen els altres i iniciant-se en l’ús d’estratègies d’escolta activa.","PRI","2PRI","Participar en interaccions orals espontànies i en les situacions comunicatives habituals del context escolar respectant les normes","Participar en interaccions orals espontànies i en les situacions comunicatives habituals del context escolar respectant les normes d’interacció oral, mostrant interès i respecte quan parlen els altres i iniciant-se en l’ús d’estratègies d’escolta activa."
"Llengua castellana","CRIT","3.2","Participar en interaccions orals espontànies i reglades, aportant idees i respectant les dels altres, així com les normes bàsiques de la cortesia lingüística i aplicant estratègies d’escolta activa.","PRI","3PRI","Participar en interaccions orals espontànies i reglades","Participar en interaccions orals espontànies i reglades, aportant idees i respectant les dels altres, així com les normes bàsiques de la cortesia lingüística i aplicant estratègies d’escolta activa."
"Llengua castellana","CRIT","3.2","Participar en interaccions orals espontànies i reglades, aportant idees i respectant les dels altres, així com les normes bàsiques de la cortesia lingüística i aplicant estratègies d’escolta activa.","PRI","4PRI","Participar en interaccions orals espontànies i reglades","Participar en interaccions orals espontànies i reglades, aportant idees i respectant les dels altres, així com les normes bàsiques de la cortesia lingüística i aplicant estratègies d’escolta activa."
